Date,Dew_Point_C,Surface_Albedo,Wind_Speed_m_s,Relative_Humidity,Temperature_C,Pressure_mbar,kW,DHI_DNI
2019-03-02 02:30:00+00:00,-9.5,0.87,1.6,94.13,-8.7,990.0,16.32,0.0
2019-03-02 03:00:00+00:00,-10.1,0.87,1.9,91.78,-9.0,990.0,16.64,0.0
2019-03-02 03:30:00+00:00,-10.1,0.87,2.2,91.78,-9.0,990.0,16.0,0.0
2019-03-02 04:00:00+00:00,-10.2,0.87,2.6,91.38,-9.1,990.0,16.0,0.0
2019-03-02 04:30:00+00:00,-10.2,0.87,2.8,92.19,-9.2,991.0,16.0,0.0
2019-03-02 05:00:00+00:00,-10.5,0.87,3.1,91.07,-9.3,991.0,16.64,0.0
2019-03-02 05:30:00+00:00,-10.5,0.87,3.2,91.88,-9.4,992.0,16.32,0.0
2019-03-02 06:00:00+00:00,-10.8,0.87,3.4,90.1,-9.5,992.0,16.32,0.0
2019-03-02 06:30:00+00:00,-10.8,0.87,3.6,89.4,-9.4,992.0,16.0,1.0
2019-03-02 07:00:00+00:00,-10.5,0.87,3.9,90.17,-9.2,993.0,22.72,12.0
2019-03-02 07:30:00+00:00,-10.5,0.87,4.0,86.03,-8.6,993.0,35.84,28.0
2019-03-02 08:00:00+00:00,-9.2,0.87,4.0,90.1,-7.9,993.0,39.04,40.0
2019-03-02 08:30:00+00:00,-9.2,0.87,4.1,84.14,-7.0,994.0,30.4,115.0
2019-03-02 09:00:00+00:00,-7.7,0.87,4.2,88.6,-6.1,994.0,31.04,101.0
2019-03-02 09:30:00+00:00,-7.7,0.87,4.0,84.65,-5.5,994.0,30.72,135.0
2019-03-02 10:00:00+00:00,-6.9,0.87,3.8,86.1,-4.9,995.0,30.72,212.0
2019-03-02 10:30:00+00:00,-6.9,0.87,3.6,84.81,-4.7,995.0,30.72,346.0
2019-03-02 11:00:00+00:00,-6.5,0.87,3.4,85.28,-4.4,995.0,30.4,223.0
2019-03-02 11:30:00+00:00,-6.5,0.87,3.5,84.01,-4.2,995.0,31.04,308.0
2019-03-02 12:00:00+00:00,-6.3,0.87,3.6,84.02,-4.0,995.0,30.4,361.0
2019-03-02 12:30:00+00:00,-6.3,0.87,3.7,82.77,-3.8,995.0,30.4,340.0
2019-03-02 13:00:00+00:00,-6.2,0.87,3.7,83.07,-3.7,995.0,30.4,360.0
2019-03-02 13:30:00+00:00,-6.2,0.87,3.7,82.45,-3.6,995.0,32.64,366.0
2019-03-02 14:00:00+00:00,-6.1,0.87,3.7,82.39,-3.5,995.0,29.76,456.0
2019-03-02 14:30:00+00:00,-6.1,0.87,3.6,82.31,-3.5,994.0,28.16,636.0
2019-03-02 15:00:00+00:00,-6.2,0.87,3.6,81.76,-3.5,994.0,30.08,619.0
2019-03-02 15:30:00+00:00,-6.2,0.87,3.3,82.99,-3.7,994.0,29.44,424.0
2019-03-02 16:00:00+00:00,-6.2,0.87,3.0,84.25,-3.9,994.0,16.32,129.0
2019-03-02 16:30:00+00:00,-6.2,0.87,2.4,87.47,-4.4,994.0,13.12,99.0
2019-03-02 17:00:00+00:00,-6.5,0.87,1.9,87.77,-4.8,994.0,14.08,135.0
2019-03-02 17:30:00+00:00,-6.5,0.87,1.9,87.77,-4.8,994.0,13.76,46.0
2019-03-02 18:00:00+00:00,-7.5,0.87,1.9,88.48,-5.9,994.0,16.96,0.0
2019-03-02 18:30:00+00:00,-7.5,0.87,2.3,89.93,-6.1,995.0,17.28,0.0
2019-03-02 19:00:00+00:00,-8.1,0.87,2.6,87.82,-6.4,995.0,16.32,0.0
2019-03-02 19:30:00+00:00,-8.1,0.87,3.1,89.86,-6.7,995.0,16.32,0.0
2019-03-02 20:00:00+00:00,-8.7,0.87,3.6,87.29,-6.9,995.0,16.0,0.0
2019-03-02 20:30:00+00:00,-8.7,0.87,3.7,90.02,-7.3,995.0,16.32,0.0
2019-03-02 21:00:00+00:00,-9.5,0.87,3.8,87.32,-7.8,995.0,16.32,0.0
2019-03-02 21:30:00+00:00,-9.5,0.87,3.8,90.78,-8.3,995.0,16.0,0.0
2019-03-02 22:00:00+00:00,-10.7,0.87,3.7,86.17,-8.8,995.0,16.32,0.0
2019-03-02 22:30:00+00:00,-10.7,0.87,3.6,89.61,-9.3,995.0,16.0,0.0
2019-03-02 23:00:00+00:00,-11.7,0.87,3.5,85.75,-9.8,995.0,16.32,0.0
2019-03-02 23:30:00+00:00,-11.7,0.87,3.4,88.5,-10.2,995.0,16.32,0.0
2019-03-03 00:00:00+00:00,-12.6,0.87,3.3,84.94,-10.6,995.0,16.0,0.0
2019-03-03 00:30:00+00:00,-12.6,0.87,3.5,88.39,-11.1,995.0,16.32,0.0
2019-03-03 01:00:00+00:00,-13.6,0.87,3.6,84.86,-11.6,995.0,16.32,0.0
2019-03-03 01:30:00+00:00,-13.6,0.87,3.8,88.33,-12.1,995.0,16.32,0.0
2019-03-03 02:00:00+00:00,-14.7,0.87,4.1,84.46,-12.6,994.0,16.32,0.0
2019-03-03 02:30:00+00:00,-14.7,0.87,4.1,87.95,-13.1,994.0,22.08,0.0
2019-03-03 03:00:00+00:00,-15.8,0.87,4.2,83.91,-13.7,994.0,39.68,0.0
2019-03-03 03:30:00+00:00,-15.8,0.87,4.2,88.86,-14.4,994.0,28.48,0.0
2019-03-03 04:00:00+00:00,-17.3,0.87,4.2,83.18,-15.1,994.0,16.96,0.0
2019-03-03 04:30:00+00:00,-17.3,0.87,4.4,88.24,-15.8,995.0,16.64,0.0
2019-03-03 05:00:00+00:00,-19.1,0.87,4.6,81.22,-16.6,995.0,16.64,0.0
2019-03-03 05:30:00+00:00,-19.1,0.87,4.5,87.6,-17.5,995.0,16.96,0.0
2019-03-03 06:00:00+00:00,-21.2,0.87,4.5,79.54,-18.5,996.0,16.96,0.0
2019-03-03 06:30:00+00:00,-21.2,0.87,4.6,82.31,-18.9,996.0,15.04,2.0
2019-03-03 07:00:00+00:00,-22.4,0.87,4.7,77.15,-19.4,996.0,13.44,114.0
2019-03-03 07:30:00+00:00,-22.4,0.87,4.7,74.55,-19.0,996.0,12.48,412.0
2019-03-03 08:00:00+00:00,-21.9,0.87,4.7,76.17,-18.7,996.0,11.2,683.0
2019-03-03 08:30:00+00:00,-21.9,0.87,5.0,69.97,-17.7,996.0,9.92,782.0
2019-03-03 09:00:00+00:00,-20.5,0.87,5.3,71.56,-16.6,996.0,8.0,848.0
2019-03-03 09:30:00+00:00,-20.5,0.87,5.3,67.43,-15.9,995.0,7.36,866.0
2019-03-03 10:00:00+00:00,-19.4,0.87,5.2,70.39,-15.2,995.0,6.4,660.0
2019-03-03 10:30:00+00:00,-19.4,0.87,5.2,68.66,-14.9,995.0,5.44,476.0
2019-03-03 11:00:00+00:00,-18.5,0.87,5.1,72.09,-14.6,995.0,4.8,447.0
2019-03-03 11:30:00+00:00,-18.5,0.87,5.2,70.91,-14.4,995.0,4.48,219.0
2019-03-03 12:00:00+00:00,-17.9,0.87,5.3,73.24,-14.2,995.0,4.16,264.0
2019-03-03 12:30:00+00:00,-18.0,0.87,5.5,72.57,-14.1,994.0,3.2,271.0
2019-03-03 13:00:00+00:00,-17.9,0.87,5.6,72.41,-14.0,994.0,2.88,304.0
2019-03-03 13:30:00+00:00,-17.9,0.87,5.7,72.34,-14.0,993.0,3.84,331.0
2019-03-03 14:00:00+00:00,-18.2,0.87,5.8,71.36,-14.1,993.0,3.52,424.0
2019-03-03 14:30:00+00:00,-18.2,0.87,5.8,72.54,-14.3,993.0,3.84,339.0
2019-03-03 15:00:00+00:00,-18.8,0.87,5.9,69.93,-14.5,993.0,4.8,495.0
2019-03-03 15:30:00+00:00,-18.8,0.87,5.6,72.87,-15.0,993.0,6.08,811.0
2019-03-03 16:00:00+00:00,-19.5,0.87,5.4,71.01,-15.4,993.0,8.96,828.0
2019-03-03 16:30:00+00:00,-19.5,0.87,4.7,75.89,-16.2,993.0,11.2,252.0
2019-03-03 17:00:00+00:00,-20.5,0.87,4.0,74.7,-17.1,993.0,13.44,321.0
2019-03-03 17:30:00+00:00,-20.5,0.87,4.0,74.7,-17.1,993.0,13.44,299.0
2019-03-03 18:00:00+00:00,-22.0,0.87,3.2,75.66,-18.8,993.0,16.64,0.0
2019-03-03 18:30:00+00:00,-22.0,0.87,3.3,77.62,-19.1,993.0,17.6,0.0
2019-03-03 19:00:00+00:00,-22.7,0.87,3.3,75.56,-19.5,993.0,16.32,0.0
2019-03-03 19:30:00+00:00,-22.7,0.87,3.4,76.87,-19.7,993.0,16.64,0.0
2019-03-03 20:00:00+00:00,-23.1,0.87,3.5,75.31,-19.9,993.0,16.64,0.0
2019-03-03 20:30:00+00:00,-23.1,0.87,3.6,75.97,-20.0,993.0,16.96,0.0
2019-03-03 21:00:00+00:00,-23.4,0.87,3.8,75.16,-20.1,993.0,16.96,0.0
2019-03-03 21:30:00+00:00,-23.4,0.87,3.9,76.47,-20.3,993.0,16.64,0.0
2019-03-03 22:00:00+00:00,-23.6,0.87,4.1,75.5,-20.4,993.0,16.64,0.0
2019-03-03 22:30:00+00:00,-23.6,0.87,3.9,79.54,-21.0,993.0,16.32,0.0
2019-03-03 23:00:00+00:00,-24.6,0.87,3.8,76.27,-21.5,993.0,16.64,0.0
2019-03-03 23:30:00+00:00,-24.6,0.87,3.4,81.82,-22.3,993.0,16.96,0.0
2019-03-04 00:00:00+00:00,-26.2,0.87,3.0,76.25,-23.2,993.0,19.52,0.0
2019-03-04 00:30:00+00:00,-26.2,0.87,2.8,81.9,-24.0,993.0,26.24,0.0
2019-03-04 01:00:00+00:00,-27.8,0.87,2.7,75.48,-24.7,993.0,26.56,0.0
2019-03-04 01:30:00+00:00,-27.8,0.87,2.6,79.61,-25.3,992.0,26.88,0.0
2019-03-04 02:00:00+00:00,-28.8,0.87,2.6,75.71,-25.8,992.0,26.56,0.0
2019-03-04 02:30:00+00:00,-28.8,0.87,2.6,78.52,-26.2,992.0,26.88,0.0
2019-03-04 03:00:00+00:00,-29.6,0.87,2.6,76.03,-26.6,992.0,26.88,0.0
2019-03-04 03:30:00+00:00,-29.6,0.87,2.5,78.16,-26.9,992.0,26.56,0.0
2019-03-04 04:00:00+00:00,-30.2,0.87,2.5,75.94,-27.3,991.0,32.64,0.0
2019-03-04 04:30:00+00:00,-30.2,0.87,2.6,76.65,-27.4,991.0,32.32,0.0
2019-03-04 05:00:00+00:00,-30.6,0.87,2.6,75.28,-27.6,991.0,33.28,0.0
2019-03-04 05:30:00+00:00,-30.6,0.87,3.0,73.9,-27.4,991.0,32.64,0.0
2019-03-04 06:00:00+00:00,-30.2,0.87,3.3,74.81,-27.1,991.0,32.96,0.0
2019-03-04 06:30:00+00:00,-30.2,0.87,3.8,69.58,-26.3,992.0,34.24,95.0
2019-03-04 07:00:00+00:00,-28.6,0.87,4.2,75.61,-25.6,992.0,37.44,516.0
2019-03-04 07:30:00+00:00,-28.6,0.87,4.4,67.22,-24.3,992.0,41.28,727.0
2019-03-04 08:00:00+00:00,-26.3,0.87,4.6,75.06,-23.1,992.0,47.36,853.0
2019-03-04 08:30:00+00:00,-26.3,0.87,5.0,68.71,-22.1,992.0,50.56,936.0
2019-03-04 09:00:00+00:00,-24.3,0.87,5.4,74.62,-21.0,992.0,47.68,995.0
2019-03-04 09:30:00+00:00,-24.3,0.87,5.5,69.61,-20.2,992.0,49.28,864.0
2019-03-04 10:00:00+00:00,-22.7,0.87,5.7,74.62,-19.3,991.0,45.76,567.0
2019-03-04 10:30:00+00:00,-22.7,0.87,5.8,70.29,-18.6,991.0,45.44,424.0
2019-03-04 11:00:00+00:00,-21.2,0.87,5.9,75.06,-17.9,991.0,43.84,292.0
2019-03-04 11:30:00+00:00,-21.2,0.87,6.1,71.35,-17.3,991.0,42.88,355.0
2019-03-04 12:00:00+00:00,-20.2,0.87,6.2,74.26,-16.7,990.0,43.84,302.0
2019-03-04 12:30:00+00:00,-20.2,0.87,6.3,71.82,-16.3,990.0,46.4,273.0
2019-03-04 13:00:00+00:00,-19.5,0.87,6.3,72.92,-15.8,990.0,43.84,342.0
2019-03-04 13:30:00+00:00,-19.6,0.87,6.2,71.65,-15.6,989.0,42.88,482.0
2019-03-04 14:00:00+00:00,-19.1,0.87,6.2,72.83,-15.3,989.0,45.44,283.0
2019-03-04 14:30:00+00:00,-19.1,0.87,6.1,71.63,-15.1,989.0,44.16,392.0
2019-03-04 15:00:00+00:00,-18.7,0.87,6.0,72.75,-14.9,989.0,46.08,607.0
2019-03-04 15:30:00+00:00,-18.7,0.87,5.8,72.75,-14.9,989.0,48.0,728.0
2019-03-04 16:00:00+00:00,-18.4,0.87,5.5,74.47,-14.9,989.0,49.6,777.0
2019-03-04 16:30:00+00:00,-18.4,0.87,5.0,75.63,-15.1,988.0,49.92,41.0
2019-03-04 17:00:00+00:00,-18.5,0.87,4.6,76.73,-15.3,988.0,50.88,44.0
2019-03-04 17:30:00+00:00,-18.5,0.87,4.6,76.73,-15.3,988.0,47.68,32.0
2019-03-04 18:00:00+00:00,-18.7,0.87,4.6,78.27,-15.8,988.0,35.84,0.0
2019-03-04 18:30:00+00:00,-18.7,0.87,4.7,78.27,-15.8,988.0,30.72,0.0
2019-03-04 19:00:00+00:00,-18.8,0.87,4.9,78.68,-15.9,988.0,26.24,0.0
2019-03-04 19:30:00+00:00,-18.8,0.87,4.8,79.34,-16.0,988.0,31.68,0.0
2019-03-04 20:00:00+00:00,-18.9,0.87,4.8,79.85,-16.2,987.0,18.56,0.0
2019-03-04 20:30:00+00:00,-18.9,0.87,4.7,80.52,-16.3,987.0,17.92,0.0
2019-03-04 21:00:00+00:00,-19.0,0.87,4.6,80.78,-16.5,987.0,16.96,0.0
2019-03-04 21:30:00+00:00,-19.0,0.87,4.6,81.46,-16.6,987.0,17.6,0.0
2019-03-04 22:00:00+00:00,-19.1,0.87,4.7,80.79,-16.6,987.0,16.96,0.0
2019-03-04 22:30:00+00:00,-19.1,0.87,4.9,80.71,-16.6,986.0,17.28,0.0
2019-03-04 23:00:00+00:00,-19.1,0.87,5.0,80.45,-16.5,986.0,16.64,0.0
2019-03-04 23:30:00+00:00,-19.1,0.87,4.8,81.12,-16.6,986.0,16.64,0.0
2019-03-05 00:00:00+00:00,-19.1,0.87,4.6,81.4,-16.7,985.0,16.64,0.0
2019-03-05 00:30:00+00:00,-19.1,0.87,4.4,81.4,-16.7,985.0,17.28,0.0
2019-03-05 01:00:00+00:00,-19.2,0.87,4.2,81.7,-16.8,985.0,16.96,0.0
2019-03-05 01:30:00+00:00,-19.2,0.87,4.2,81.7,-16.8,985.0,16.96,0.0
2019-03-05 02:00:00+00:00,-19.2,0.87,4.1,81.32,-16.8,984.0,16.64,0.0
2019-03-05 02:30:00+00:00,-19.2,0.87,4.1,82.0,-16.9,984.0,16.64,0.0
2019-03-05 03:00:00+00:00,-19.3,0.87,4.0,81.68,-16.9,984.0,22.08,0.0
2019-03-05 03:30:00+00:00,-19.3,0.87,4.2,81.0,-16.8,984.0,32.0,0.0
2019-03-05 04:00:00+00:00,-19.2,0.87,4.3,81.27,-16.7,984.0,33.6,0.0
2019-03-05 04:30:00+00:00,-19.1,0.87,4.3,81.35,-16.7,985.0,33.28,0.0
2019-03-05 05:00:00+00:00,-19.0,0.87,4.3,81.56,-16.6,985.0,32.96,0.0
2019-03-05 05:30:00+00:00,-19.0,0.87,4.3,81.56,-16.6,985.0,33.6,0.0
2019-03-05 06:00:00+00:00,-19.1,0.87,4.3,81.79,-16.7,986.0,33.92,0.0
2019-03-05 06:30:00+00:00,-19.1,0.87,4.5,79.76,-16.4,986.0,32.96,53.0
2019-03-05 07:00:00+00:00,-18.6,0.87,4.7,81.68,-16.2,986.0,38.4,187.0
2019-03-05 07:30:00+00:00,-18.6,0.87,4.9,77.78,-15.6,987.0,42.24,146.0
2019-03-05 08:00:00+00:00,-17.5,0.87,5.0,81.32,-15.0,987.0,47.68,218.0
2019-03-05 08:30:00+00:00,-17.5,0.87,5.4,76.84,-14.3,988.0,48.96,616.0
2019-03-05 09:00:00+00:00,-16.5,0.87,5.9,77.91,-13.5,988.0,48.32,358.0
2019-03-05 09:30:00+00:00,-16.5,0.87,5.9,74.2,-12.9,988.0,48.0,275.0
2019-03-05 10:00:00+00:00,-15.5,0.87,6.0,76.55,-12.2,989.0,46.08,244.0
2019-03-05 10:30:00+00:00,-15.5,0.87,6.2,72.36,-11.5,989.0,44.8,224.0
2019-03-05 11:00:00+00:00,-14.5,0.87,6.3,74.99,-10.9,989.0,43.52,216.0
2019-03-05 11:30:00+00:00,-14.5,0.87,6.5,73.22,-10.6,989.0,43.84,218.0
2019-03-05 12:00:00+00:00,-14.3,0.87,6.7,72.48,-10.3,989.0,42.24,233.0
2019-03-05 12:30:00+00:00,-14.3,0.87,6.9,71.9,-10.2,989.0,44.48,323.0
2019-03-05 13:00:00+00:00,-14.0,0.87,7.1,72.47,-10.0,989.0,45.12,336.0
2019-03-05 13:30:00+00:00,-14.0,0.87,7.3,73.04,-10.1,989.0,41.92,306.0
2019-03-05 14:00:00+00:00,-14.2,0.87,7.4,72.78,-10.2,989.0,42.88,202.0
2019-03-05 14:30:00+00:00,-14.1,0.87,7.3,74.02,-10.4,990.0,44.8,172.0
2019-03-05 15:00:00+00:00,-14.5,0.87,7.3,72.79,-10.6,990.0,49.6,156.0
2019-03-05 15:30:00+00:00,-14.5,0.87,6.8,74.54,-10.9,990.0,48.0,208.0
2019-03-05 16:00:00+00:00,-14.7,0.87,6.4,74.88,-11.1,991.0,51.84,145.0
2019-03-05 16:30:00+00:00,-14.7,0.87,5.9,76.69,-11.4,991.0,50.56,35.0
2019-03-05 17:00:00+00:00,-15.1,0.87,5.4,76.78,-11.8,991.0,51.2,20.0
2019-03-05 17:30:00+00:00,-15.1,0.87,5.4,76.78,-11.8,991.0,49.6,7.0
2019-03-05 18:00:00+00:00,-15.8,0.87,4.5,78.36,-12.8,992.0,37.44,0.0
2019-03-05 18:30:00+00:00,-15.8,0.87,4.2,81.6,-13.3,992.0,29.12,0.0
2019-03-05 19:00:00+00:00,-16.6,0.87,3.8,79.56,-13.8,992.0,23.04,0.0
2019-03-05 19:30:00+00:00,-16.6,0.87,3.5,82.88,-14.3,992.0,28.16,0.0
2019-03-05 20:00:00+00:00,-17.5,0.87,3.1,80.16,-14.8,992.0,25.28,0.0
2019-03-05 20:30:00+00:00,-17.5,0.87,3.1,81.5,-15.0,992.0,22.08,0.0
2019-03-05 21:00:00+00:00,-17.8,0.87,3.1,81.01,-15.3,993.0,17.92,0.0
2019-03-05 21:30:00+00:00,-17.8,0.87,3.1,80.34,-15.2,993.0,16.96,0.0
2019-03-05 22:00:00+00:00,-17.7,0.87,3.2,81.37,-15.2,993.0,16.64,0.0
2019-03-05 22:30:00+00:00,-17.7,0.87,3.0,82.72,-15.4,993.0,16.64,0.0
2019-03-05 23:00:00+00:00,-17.9,0.87,2.8,81.73,-15.5,993.0,16.64,0.0
2019-03-05 23:30:00+00:00,-17.9,0.87,2.6,84.49,-15.9,993.0,16.96,0.0
2019-03-06 00:00:00+00:00,-18.5,0.87,2.5,82.35,-16.2,993.0,16.32,0.0
2019-03-06 00:30:00+00:00,-18.5,0.87,2.4,85.95,-16.7,994.0,16.32,0.0
2019-03-06 01:00:00+00:00,-19.4,0.87,2.3,81.97,-17.1,994.0,16.32,0.0
2019-03-06 01:30:00+00:00,-19.4,0.87,2.2,86.22,-17.7,994.0,16.96,0.0
2019-03-06 02:00:00+00:00,-20.6,0.87,2.1,82.43,-18.3,994.0,32.32,0.0
2019-03-06 02:30:00+00:00,-20.6,0.87,2.0,84.56,-18.6,994.0,39.68,0.0
2019-03-06 03:00:00+00:00,-21.3,0.87,1.9,82.35,-19.0,994.0,17.92,0.0
2019-03-06 03:30:00+00:00,-21.3,0.87,1.8,85.23,-19.4,994.0,16.96,0.0
2019-03-06 04:00:00+00:00,-22.0,0.87,1.7,82.27,-19.8,994.0,16.64,0.0
2019-03-06 04:30:00+00:00,-22.0,0.87,1.7,85.9,-20.3,994.0,16.96,0.0
2019-03-06 05:00:00+00:00,-23.1,0.87,1.6,81.8,-20.8,994.0,32.96,0.0
2019-03-06 05:30:00+00:00,-23.1,0.87,1.6,83.24,-21.0,994.0,27.52,0.0
2019-03-06 06:00:00+00:00,-23.6,0.87,1.7,80.64,-21.2,994.0,32.0,0.0
2019-03-06 06:30:00+00:00,-23.6,0.87,2.3,75.87,-20.5,994.0,32.96,114.0
2019-03-06 07:00:00+00:00,-22.3,0.87,3.0,80.21,-19.8,994.0,37.76,410.0
2019-03-06 07:30:00+00:00,-22.3,0.87,3.1,72.37,-18.6,994.0,42.56,381.0
2019-03-06 08:00:00+00:00,-19.7,0.87,3.3,82.26,-17.4,994.0,48.0,101.0
2019-03-06 08:30:00+00:00,-19.7,0.87,3.5,72.55,-15.9,994.0,50.88,133.0
2019-03-06 09:00:00+00:00,-16.3,0.87,3.6,85.34,-14.4,994.0,51.2,204.0
2019-03-06 09:30:00+00:00,-16.3,0.87,4.1,75.52,-12.9,994.0,50.56,208.0
2019-03-06 10:00:00+00:00,-13.1,0.87,4.6,87.19,-11.4,994.0,50.24,243.0
2019-03-06 10:30:00+00:00,-13.1,0.87,5.0,79.81,-10.3,993.0,49.6,340.0
2019-03-06 11:00:00+00:00,-11.0,0.87,5.4,86.42,-9.2,993.0,41.92,214.0
2019-03-06 11:30:00+00:00,-11.0,0.87,5.6,81.19,-8.4,993.0,43.2,216.0
2019-03-06 12:00:00+00:00,-9.6,0.87,5.7,85.34,-7.6,993.0,44.48,237.0
2019-03-06 12:30:00+00:00,-9.6,0.87,5.8,82.66,-7.2,992.0,44.8,356.0
2019-03-06 13:00:00+00:00,-8.7,0.87,5.8,85.7,-6.7,992.0,44.48,648.0
2019-03-06 13:30:00+00:00,-8.7,0.87,5.7,83.03,-6.3,991.0,44.8,389.0
2019-03-06 14:00:00+00:00,-8.1,0.87,5.7,85.17,-6.0,991.0,42.56,277.0
2019-03-06 14:30:00+00:00,-8.1,0.87,5.6,83.25,-5.7,991.0,37.12,334.0
2019-03-06 15:00:00+00:00,-7.6,0.87,5.5,84.3,-5.4,991.0,43.84,703.0
2019-03-06 15:30:00+00:00,-7.6,0.87,4.9,83.67,-5.3,991.0,53.44,651.0
2019-03-06 16:00:00+00:00,-7.2,0.87,4.4,85.68,-5.2,991.0,51.2,764.0
2019-03-06 16:30:00+00:00,-7.2,0.87,4.0,86.99,-5.4,991.0,54.4,156.0
2019-03-06 17:00:00+00:00,-7.3,0.87,3.6,87.97,-5.6,991.0,55.04,141.0
2019-03-06 17:30:00+00:00,-7.3,0.87,3.6,87.97,-5.6,991.0,54.4,54.0
2019-03-06 18:00:00+00:00,-7.8,0.87,3.2,88.53,-6.2,991.0,39.04,0.0
2019-03-06 18:30:00+00:00,-7.8,0.87,3.4,90.59,-6.5,991.0,32.64,0.0
2019-03-06 19:00:00+00:00,-8.6,0.87,3.6,87.91,-6.9,991.0,33.28,0.0
2019-03-06 19:30:00+00:00,-8.6,0.87,3.4,93.6,-7.7,992.0,33.28,0.0
2019-03-06 20:00:00+00:00,-10.2,0.87,3.2,87.15,-8.4,992.0,26.88,0.0
2019-03-06 20:30:00+00:00,-10.2,0.87,2.8,96.48,-9.7,992.0,19.84,0.0
2019-03-06 21:00:00+00:00,-12.7,0.87,2.4,86.87,-10.9,993.0,21.12,0.0
2019-03-06 21:30:00+00:00,-12.7,0.87,2.3,95.63,-12.1,993.0,18.24,0.0
2019-03-06 22:00:00+00:00,-15.0,0.87,2.2,86.2,-13.2,994.0,18.24,0.0
2019-03-06 22:30:00+00:00,-15.0,0.87,2.3,92.0,-14.0,994.0,17.92,0.0
2019-03-06 23:00:00+00:00,-16.8,0.87,2.3,85.6,-14.9,995.0,16.96,0.0
2019-03-06 23:30:00+00:00,-16.8,0.87,2.3,89.95,-15.5,995.0,17.28,0.0
2019-03-07 00:00:00+00:00,-18.1,0.87,2.3,85.0,-16.2,995.0,17.6,0.0
2019-03-07 00:30:00+00:00,-18.1,0.87,2.2,89.37,-16.8,995.0,17.28,0.0
2019-03-07 01:00:00+00:00,-19.4,0.87,2.1,84.18,-17.4,996.0,17.28,0.0
2019-03-07 01:30:00+00:00,-19.4,0.87,2.0,88.56,-18.0,996.0,17.28,0.0
2019-03-07 02:00:00+00:00,-20.7,0.87,1.9,83.8,-18.6,996.0,17.28,0.0
2019-03-07 02:30:00+00:00,-20.7,0.87,1.8,87.45,-19.1,996.0,17.28,0.0
2019-03-07 03:00:00+00:00,-21.6,0.87,1.8,83.94,-19.6,996.0,17.6,0.0
2019-03-07 03:30:00+00:00,-21.6,0.87,1.7,86.13,-19.9,996.0,16.96,0.0
2019-03-07 04:00:00+00:00,-22.3,0.87,1.7,83.06,-20.2,996.0,20.48,0.0
2019-03-07 04:30:00+00:00,-22.3,0.87,1.6,85.25,-20.5,996.0,40.32,0.0
2019-03-07 05:00:00+00:00,-22.8,0.87,1.6,83.39,-20.7,997.0,40.64,0.0
2019-03-07 05:30:00+00:00,-22.8,0.87,1.5,84.12,-20.8,997.0,28.48,0.0
2019-03-07 06:00:00+00:00,-22.9,0.87,1.5,83.97,-20.9,997.0,34.56,0.0
2019-03-07 06:30:00+00:00,-22.9,0.87,1.4,79.02,-20.2,997.0,36.16,31.0
2019-03-07 07:00:00+00:00,-21.7,0.87,1.3,82.55,-19.5,997.0,42.24,71.0
2019-03-07 07:30:00+00:00,-21.7,0.87,1.7,70.28,-17.6,998.0,48.32,128.0
2019-03-07 08:00:00+00:00,-17.9,0.87,2.0,82.25,-15.6,998.0,52.48,215.0
2019-03-07 08:30:00+00:00,-17.9,0.87,1.9,73.89,-14.3,998.0,56.32,285.0
2019-03-07 09:00:00+00:00,-15.0,0.87,1.8,84.75,-13.0,998.0,56.64,274.0
2019-03-07 09:30:00+00:00,-15.0,0.87,1.7,75.71,-11.6,998.0,54.72,292.0
2019-03-07 10:00:00+00:00,-12.1,0.87,1.5,86.07,-10.2,998.0,54.4,356.0
2019-03-07 10:30:00+00:00,-12.1,0.87,1.5,76.5,-8.7,998.0,56.0,365.0
2019-03-07 11:00:00+00:00,-11.9,0.87,1.5,69.84,-7.3,997.0,56.0,388.0
2019-03-07 11:30:00+00:00,-11.9,0.87,1.4,66.69,-6.7,997.0,55.36,401.0
2019-03-07 12:00:00+00:00,-11.5,0.87,1.3,66.32,-6.2,997.0,54.4,508.0
2019-03-07 12:30:00+00:00,-11.5,0.87,1.3,65.31,-6.0,997.0,51.84,521.0
2019-03-07 13:00:00+00:00,-11.0,0.87,1.2,66.67,-5.8,996.0,54.4,564.0
2019-03-07 13:30:00+00:00,-11.0,0.87,1.3,66.67,-5.8,996.0,51.84,536.0
2019-03-07 14:00:00+00:00,-10.9,0.87,1.4,66.72,-5.7,996.0,49.92,695.0
2019-03-07 14:30:00+00:00,-10.9,0.87,1.4,67.23,-5.8,996.0,52.48,852.0
2019-03-07 15:00:00+00:00,-10.8,0.87,1.5,67.68,-5.8,995.0,52.16,816.0
2019-03-07 15:30:00+00:00,-10.8,0.87,1.2,68.2,-5.9,995.0,54.4,778.0
2019-03-07 16:00:00+00:00,-9.3,0.87,1.0,77.83,-6.1,995.0,52.8,695.0
2019-03-07 16:30:00+00:00,-9.3,0.87,0.9,80.86,-6.6,995.0,53.44,210.0
2019-03-07 17:00:00+00:00,-10.1,0.87,0.8,79.04,-7.1,995.0,50.88,182.0
2019-03-07 17:30:00+00:00,-10.1,0.87,0.8,79.04,-7.1,995.0,49.6,67.0
2019-03-07 18:00:00+00:00,-11.9,0.87,1.1,75.49,-8.3,994.0,33.6,30.0
2019-03-07 18:30:00+00:00,-11.9,0.87,1.2,78.49,-8.8,994.0,29.12,0.0
